AM_N_068	SRR10034516	SRR10034517	SRR10034518	SRR10034523	SRR11426432	SRR11440495	SRR11440496	SRR11445089	SRR11445090	SRR11445091	SRR11448239	SRR11448240	SRR11448241	SRR12053418	SRR12053420	SRR12053430	SRR12233820	SRR12235348	SRR12244814	SRR12245258	SRR12245523	SRR12527928	SRR12527929	SRR12527932	SRR12527933	SRR12527934	SRR12527935	SRR12527936	SRR12527961	SRR12527962	SRR12527963	SRR12527964	SRR12527965	SRR12527966	SRR13404631	SRR13404632	SRR13404634	SRR13404636	SRR13404640	SRR13404641	SRR13442813	SRR13442815	SRR13442818	SRR13442824	SRR13442825	SRR13442827	SRR13442828	SRR13442829	SRR13442830	SRR13442831	SRR13769013	SRR13769014	SRR13769015	SRR13769016	SRR13769017	SRR13769018	SRR13769019	SRR14567209	SRR14567210	SRR14567211	SRR14567212	SRR14567213	SRR14567214	SRR14567217	SRR14567218	SRR14567219	SRR14567220	SRR14567221	SRR14567222	SRR1503066	SRR1503113	SRR1503129	SRR1503133	SRR15496114	SRR15496115	SRR17475010	SRR18500042	SRR18500043	SRR18500044	SRR18500045	SRR18500050	SRR18500061	SRR18500072	SRR18500076	SRR18500077	SRR18500078	SRR18500079	SRR18500080	SRR18500081	SRR18500082	SRR18500084	SRR18500085	SRR18500086	SRR18500087	SRR18500088	SRR18500090	SRR18500091	SRR2001612	SRR2001766	SRR2396653	SRR2895251	SRR2915407	SRR2954866	SRR3383868	SRR3948531	SRR3948548	SRR3948572	SRR3948577	SRR5109820	SRR5109826	SRR5109829	SRR5109831	SRR5109832	SRR5109833	SRR5117446	SRR5117450	SRR5253659	SRR5387735	SRR5387737	SRR5387738	SRR6148364	SRR6148366	SRR6148368	SRR6148369	SRR6148370	SRR6148371	SRR6148372	SRR6148374	SRR6148376	SRR6148378	SRR6148379	SRR8335253	SRR8335256	SRR8335258	SRR8754036	SRR8754038	SRR8867392	SRR8867393	SRR8867395
SRR13442831	1	1	1	1	1	0.976367251461988	1	1	0.908063157894737	0.966822222222222	0.927588304093567	0.897719883040936	0.868212865497076	0.988258479532164	1	1	1	1	0.889556140350877	0.503054970760234	0.396223391812865	0.278413450292398	0.864962573099415	1	1	0.439976608187134	0.970147953216374	0.57737485380117	0.98703918128655	0.910856140350877	1	0.999624561403509	0.979688888888889	0.815323976608187	0.83273216374269	1	1	1	1	1	1	1	0.999614035087719	0.598442105263158	0.719685380116959	1	1	0.941357894736842	0.341004093567251	0.351070760233918	0	0.984248538011696	0.883548538011696	0.936481871345029	0.99016783625731	0.994219883040936	0.989239766081871	0.990345029239766	0.640443859649123	0.763620467836257	0.988101169590643	0.72063918128655	0.754963157894737	0.489874269005848	0.989885380116959	0.475814619883041	0.766498830409357	0.999623976608187	0.960491228070175	0.998888304093567	0.459816374269006	0.805230994152047	0.57737485380117	0.57737485380117	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.65900701754386	0.748374269005848	1	1	0.57737485380117	0.57737485380117	1	1	1	0.827356725146199	1	1	1	1	1	1	1	1	1	0.961149707602339	1	1	1	0.999718128654971	0.997283625730994	1	1	0.999746783625731	0.659581286549708	0.990416374269006	1	0.990914035087719	0.970770175438596	0.65900701754386	0.57737485380117	0.617620467836257	0.57737485380117	1	1	1	1	0.998748538011696
SRR13769013	0.994759064327485	0.999866081871345	0.999540350877193	1	0.866504093567251	0.99134269005848	0.839488304093567	0.99687134502924	0.985073099415205	0.975964912280702	0.977700584795322	0.982578947368421	0.978882456140351	0.989950877192982	1	1	1	0.996344444444444	0.97023918128655	0.973727485380117	0.962873099415205	0.980931578947368	0.968324561403509	0.982621637426901	1	0.99057134502924	0.976452631578947	0.982194152046784	0.204561988304094	0.981093567251462	1	0.9811216374269	0.986999415204678	0.984273684210526	0.992902923976608	0.998966666666667	0.908337426900585	0.900024561403509	0.804218128654971	0.995890643274854	0.74061052631579	0.999229239766082	0.999895321637427	0.998849122807018	0.985304678362573	0.998966666666667	1	0.136487134502924	0.992985964912281	0.982780701754386	0.984248538011696	0	0.246076023391813	0.109077777777778	0.250277777777778	0.123052046783626	0.342980701754386	0.288895321637427	0.934627485380117	0.971059649122807	0.454634502923977	0.991952631578947	0.361744444444444	0.826538011695906	0.10787485380117	0.907154385964912	0.932038011695906	0.22547134502924	0.915700584795322	0.779921052631579	0.977570175438596	0.991262573099415	0.999308771929825	0.999308771929825	1	1	1	0.159870175438596	1	0.982637426900585	1	0.982621637426901	1	1	0.163931578947368	0.982621637426901	0.982621637426901	1	0.29298947368421	0.319409941520468	0.58153918128655	0.1258	0.271294736842105	0.982132748538012	0.923649122807017	0.876870760233918	0.769838011695906	0.225748538011696	0.987264912280702	0.98449298245614	0.97991052631579	0.996985964912281	0.99585730994152	0.99585730994152	0.464808771929825	0.994759064327485	0.994759064327485	0.999308771929825	1	0.450281871345029	1	1	0.754704093567251	1	0.780969005847953	1	1	0.991852631578947	1	1	1	0.101722807017544	0.997202339181287	0.0780578947368421	0.149585380116959	0.100187719298246	0.459863157894737	0.98966432748538	0.10283567251462	0.13640350877193	0.99167485380117	0.892729239766082	0.999308771929825	0.997784795321637	0.999308771929825	1	0.982621637426901	0.723119883040936	0.884746783625731	0.922991228070175
SRR13769014	0.990705263157895	0.951791812865497	0.951307602339181	0.952002339181287	0.845748538011696	0.944001754385965	0.775948538011696	0.949794152046784	0.941473684210526	0.941056725146199	0.94050701754386	0.955653801169591	0.974739766081871	0.980884210526316	1	1	0.951369005847953	0.986108771929824	0.88553567251462	0.987233333333333	0.887483040935673	0.881612280701754	0.924035087719298	0.994260233918129	0.998085380116959	0.889494152046784	0.990061403508772	0.948980116959064	0.414978947368421	0.994194736842105	0.998085380116959	0.959727485380117	0.992623976608187	0.893930994152047	0.99255730994152	0.966659064327485	0.878358479532164	0.867373684210526	0.799309941520468	0.953511695906433	0.720119883040936	0.950930994152047	0.967250877192982	0.950408187134503	0.901316374269006	0.966659064327485	0.967358479532164	0.259942105263158	0.993154970760234	0.979517543859649	0.883548538011696	0.246076023391813	0	0.215823391812865	0.257159649122807	0.29783216374269	0.30689298245614	0.299101754385965	0.820901169590643	0.942209941520468	0.461777777777778	0.911816959064327	0.257061988304094	0.707916374269006	0.298302923976608	0.783599415204678	0.863752631578947	0.418827485380117	0.927051461988304	0.759459064327485	0.937469005847953	0.890404678362573	0.999100584795322	0.999100584795322	1	1	0.952002339181287	0.278016374269006	0.952002339181287	0.948207602339181	0.952002339181287	0.948207602339181	0.952002339181287	0.952002339181287	0.295669590643275	0.948207602339181	0.948207602339181	0.952002339181287	0.315487719298246	0.370979532163743	0.514683040935673	0.229798245614035	0.40156081871345	0.943451461988304	0.924048538011696	0.828922222222222	0.720490643274854	0.414800584795322	0.890393567251462	0.948442105263158	0.991229824561404	0.950440350877193	0.985536257309942	0.98553567251462	0.467568421052632	0.990353801169591	0.942707602339181	0.997185964912281	0.999648538011696	0.443853216374269	0.967358479532164	0.967358479532164	0.739942105263158	0.967358479532164	0.793119883040936	1	0.967358479532164	0.986723391812866	0.952002339181287	0.952002339181287	0.952002339181287	0.302430994152047	0.962436842105263	0.264559649122807	0.276853216374269	0.298606432748538	0.38579649122807	0.949730994152047	0.284994736842105	0.225604678362573	0.93813567251462	0.747099415204678	0.999100584795322	0.997957894736842	0.999100584795322	0.998085380116959	0.996205263157895	0.690861403508772	0.852461403508772	0.890056725146199
SRR13769015	0.994776608187134	1	1	1	0.888469590643275	0.995918128654971	0.870826315789474	0.999198830409357	0.994948538011696	0.994912865497076	0.994498830409357	0.994988304093567	0.99474269005848	0.996220467836257	1	1	1	0.994369005847953	0.933816374269006	0.993988888888889	0.934939766081871	0.935011111111111	0.973136842105263	0.997929239766082	0.999325730994152	0.939677192982456	0.995194736842105	0.997977777777778	0.218575438596491	0.997977192982456	0.999325730994152	0.996543274853801	0.997942105263158	0.93627134502924	0.996078947368421	0.98720350877193	0.897940350877193	0.887848538011696	0.815180701754386	0.98636081871345	0.781905847953216	0.999697076023392	0.98780350877193	0.999346783625731	0.978023976608187	0.98720350877193	0.987874269005848	0.166052631578947	0.996151461988304	0.989194736842105	0.936481871345029	0.109077777777778	0.215823391812865	0	0.287966666666667	0.141726315789474	0.35543918128655	0.297470175438596	0.894564912280702	0.990211695906433	0.470688888888889	0.983354970760234	0.313701169590643	0.79959298245614	0.112086549707602	0.880553801169591	0.923629239766082	0.221476023391813	0.944993567251462	0.821750292397661	0.948633918128655	0.940330409356725	0.999346783625731	0.999346783625731	1	1	1	0.157025730994152	1	0.998630409356725	1	0.998630409356725	1	1	0.160708187134503	0.998630409356725	0.998630409356725	1	0.316169590643275	0.352902923976608	0.58553216374269	0.163340350877193	0.257848538011696	0.984410526315789	0.962054970760234	0.876830409356725	0.757947368421053	0.222681871345029	0.940330409356725	0.990075438596491	0.997963742690058	0.998830994152047	0.998504093567251	0.998504093567251	0.516436842105263	0.99449649122807	0.994776608187134	0.998672514619883	0.999719883040936	0.487590058479532	0.987874269005848	0.987874269005848	0.785899415204678	0.987874269005848	0.834330994152047	1	0.987874269005848	0.992212865497076	1	1	1	0.115602339181287	0.983876608187135	0.107329239766082	0.179636257309942	0.117476608187134	0.433170760233918	0.985168421052632	0.128099415204678	0.1736	0.959436257309942	0.849654385964912	0.999346783625731	0.998676023391813	0.999346783625731	0.999325730994152	0.998630409356725	0.711266081871345	0.872822807017544	0.91056432748538
SRR13769016	1	0.979783625730994	0.979783625730994	0.979783625730994	0.873140935672515	0.976194736842105	0.829088304093567	0.979563157894737	0.967601754385965	0.933792397660819	0.950722807017544	0.966879532163743	0.969414035087719	0.981476023391813	1	1	0.979783625730994	0.996673684210526	0.907695906432749	0.790690643274854	0.841280116959064	0.989398245614035	0.945670760233918	0.793995906432749	1	0.993058479532164	0.791153801169591	0.930755555555556	0.402492397660819	0.793995906432749	1	0.775365497076023	0.982490643274854	0.990169005847953	0.997217543859649	0.999451461988304	0.910916374269006	0.899923391812866	0.831748538011696	0.977704678362573	0.777386549707602	0.979561988304094	0.999955555555556	0.979783625730994	0.97689298245614	0.999451461988304	1	0.275653801169591	0.997109356725146	0.996357894736842	0.99016783625731	0.250277777777778	0.257159649122807	0.287966666666667	0	0.195281286549708	0.211664912280702	0.235378362573099	0.807860233918129	0.771368421052632	0.27107485380117	0.976344444444444	0.378655555555556	0.690061403508772	0.30086081871345	0.854067251461988	0.921927485380117	0.418346783625731	0.928011111111111	0.816561988304094	0.989642105263158	0.993058479532164	1	1	1	1	0.979783625730994	0.305409356725146	0.979783625730994	0.900515204678363	0.979783625730994	0.775793567251462	0.979783625730994	0.979783625730994	0.315077192982456	0.773779532163743	0.880683625730994	0.979783625730994	0.34190701754386	0.379839766081871	0.413687134502924	0.25088947368421	0.426404678362573	0.952708771929825	0.880875438596491	0.856656140350877	0.763336257309941	0.412998830409357	0.989129824561404	0.977492397660819	0.790235087719298	0.979235087719298	0.978209356725146	0.978209356725146	0.478166666666667	1	0.979783625730994	1	1	0.468564912280702	1	1	0.764788304093567	1	0.81770701754386	1	1	0.99878947368421	0.979783625730994	0.979783625730994	0.979783625730994	0.302823391812865	0.997270175438597	0.275132748538012	0.270043274853801	0.299594736842105	0.486736257309942	0.957885964912281	0.287870760233918	0.250474269005848	0.993319298245614	0.883188888888889	1	0.999451461988304	1	1	0.793995906432749	0.723546198830409	0.885101754385965	0.923135087719298
SRR13769017	1	1	1	1	0.898202339181287	0.996750877192982	0.879591812865497	0.999858479532164	0.988464912280702	0.9545	0.971314619883041	0.989584210526316	0.984075438596491	0.991447953216374	1	1	1	0.997395321637427	0.914384210526316	0.887097076023392	0.88656081871345	0.992791228070175	0.969159649122807	0.889919298245614	1	0.996071929824561	0.888086549707602	0.951036842105263	0.226845614035088	0.889919298245614	1	0.889919298245614	0.984186549707602	0.994221052631579	0.997817543859649	0.998709356725146	0.912300584795322	0.900119883040936	0.837425730994152	0.997043859649123	0.812533333333333	0.999858479532164	0.999964912280702	1	0.998147953216374	0.998709356725146	1	0.181327485380117	0.998147953216374	0.996724561403509	0.994219883040936	0.123052046783626	0.29783216374269	0.141726315789474	0.195281286549708	0	0.274283625730994	0.22906432748538	0.857576608187134	0.888067251461988	0.3745	0.99685730994152	0.388247953216374	0.75117485380117	0.135340935672515	0.881378362573099	0.941276023391813	0.242038596491228	0.945180701754386	0.851807602339181	0.992937426900585	0.996071929824561	1	1	1	1	1	0.167540935672515	1	0.923363742690058	1	0.889919298245614	1	1	0.166982456140351	0.889919298245614	0.909153216374269	1	0.326083625730994	0.343870175438596	0.489940935672515	0.169348538011696	0.267247953216374	0.966261988304093	0.906704093567251	0.876913450292398	0.77487485380117	0.24196783625731	0.996071929824561	0.996559064327485	0.889919298245614	0.998709356725146	0.998334502923977	0.998334502923977	0.534146198830409	1	1	1	1	0.50180350877193	1	1	0.795641520467836	1	0.852855555555556	1	1	0.998430994152047	1	1	1	0.138735087719298	0.998099415204678	0.13184269005848	0.194222222222222	0.140078362573099	0.499278362573099	0.994450292397661	0.148233333333333	0.193855555555556	0.996140350877193	0.915123391812866	1	0.998709356725146	1	1	0.889919298245614	0.723925730994152	0.885391812865497	0.923398245614035
SRR13769018	1	0.981084795321637	0.981084795321637	0.981084795321637	0.875893567251462	0.971205847953216	0.876287134502924	0.975016959064328	0.967754970760234	0.934753216374269	0.950381871345029	0.96763567251462	0.969462573099415	0.981283625730994	1	1	0.981084795321637	0.99863567251462	0.910051461988304	0.852859064327485	0.857880701754386	0.986919298245614	0.94770350877193	0.860023976608187	0.999597076023392	0.992275438596491	0.857431578947368	0.931431578947368	0.458708187134503	0.855299415204678	0.999597076023392	0.842434502923977	0.977390058479532	0.988858479532164	0.991895906432748	0.824794152046784	0.73640701754386	0.725622807017544	0.660251461988304	0.810802923976608	0.667202923976608	0.979530994152047	0.824861988304094	0.980471929824561	0.874805847953216	0.846747368421053	0.82493567251462	0.372709356725146	0.996351461988304	0.989756140350877	0.989239766081871	0.342980701754386	0.30689298245614	0.35543918128655	0.211664912280702	0.274283625730994	0	0.155215789473684	0.652559064327485	0.838935087719298	0.332884210526316	0.804108771929825	0.37842514619883	0.705122222222222	0.375666666666667	0.850833918128655	0.744478362573099	0.473245029239766	0.913134502923977	0.688716374269006	0.988481871345029	0.992888304093567	0.999387134502924	0.999387134502924	1	1	0.981084795321637	0.375559649122807	0.981084795321637	0.902302339181287	0.981084795321637	0.841529824561403	0.981084795321637	0.981084795321637	0.377769590643275	0.841511695906433	0.884077777777778	0.981084795321637	0.393604678362573	0.434633918128655	0.366029824561403	0.353190643274854	0.483240350877193	0.778269590643275	0.88376081871345	0.858012865497076	0.588795321637427	0.46972514619883	0.990097660818713	0.97377485380117	0.852383625730994	0.980306432748538	0.981543274853801	0.981581286549708	0.531779532163743	0.999922807017544	0.981007602339181	0.99890701754386	0.999922807017544	0.515311111111111	0.82493567251462	0.82493567251462	0.810981871345029	0.82493567251462	0.864998245614035	1	0.82493567251462	0.997729239766082	0.981084795321637	0.981084795321637	0.981084795321637	0.376607602339181	0.822792397660819	0.369591812865497	0.358493567251462	0.374802923976608	0.494008771929825	0.96596432748538	0.368084210526316	0.334470175438596	0.818083625730994	0.88852514619883	0.999387134502924	0.998608771929825	0.999387134502924	0.999597076023392	0.860426900584795	0.548842105263158	0.710106432748538	0.748039766081871
SRR13769019	0.949326315789474	1	1	1	0.89329298245614	0.996184210526316	0.915156140350877	0.99861052631579	0.988416374269006	0.955000584795322	0.97079649122807	0.987301169590643	0.981881286549708	0.991845614035088	1	1	1	0.999169005847953	0.912916374269006	0.884501754385965	0.878164912280702	0.988649707602339	0.96766081871345	0.887684210526316	0.999574269005848	0.99249649122807	0.884405847953216	0.950339766081871	0.387477777777778	0.887540350877193	0.999574269005848	0.884979532163743	0.983404678362573	0.989934502923977	0.996980701754386	0.864073684210526	0.775835087719298	0.766819883040936	0.702427485380117	0.86176081871345	0.71143216374269	0.99861052631579	0.864299415204678	0.999285964912281	0.845719298245614	0.868879532163743	0.86436783625731	0.322638596491228	0.997134502923977	0.957294152046784	0.990345029239766	0.288895321637427	0.299101754385965	0.297470175438596	0.235378362573099	0.22906432748538	0.155215789473684	0	0.714038596491228	0.83865730994152	0.368614619883041	0.861330994152047	0.367469590643275	0.74353567251462	0.320698245614035	0.848287719298246	0.805109941520468	0.402218128654971	0.922786549707602	0.746892397660819	0.950335087719298	0.993210526315789	0.999285964912281	0.999285964912281	1	1	1	0.337343859649123	1	0.923095321637427	1	0.888254385964912	1	1	0.334588888888889	0.888254385964912	0.908698830409357	1	0.355861403508772	0.388169005847953	0.41152865497076	0.317848538011696	0.432478947368421	0.830612280701754	0.901704678362573	0.876926900584795	0.623721637426901	0.403940350877193	0.99053567251462	0.966011695906433	0.886497076023392	0.999683625730994	0.996995321637427	0.996995321637427	0.562467251461988	0.947578362573099	0.949326315789474	0.998860233918129	0.998252046783626	0.534675438596491	0.86436783625731	0.86436783625731	0.831052046783626	0.86436783625731	0.883766666666667	1	0.86436783625731	0.946912865497076	1	1	1	0.320390058479532	0.862280701754386	0.318169590643275	0.31682865497076	0.31966783625731	0.500794736842105	0.991202923976608	0.318653801169591	0.303356140350877	0.857826315789474	0.906831578947368	0.999285964912281	0.998640350877193	0.999285964912281	0.999574269005848	0.888254385964912	0.58913216374269	0.749434502923977	0.7875
SRR14567209	1	1	1	1	0.971609941520468	0.981605263157895	1	1	0.884669590643275	0.853233918128655	0.867371929824561	0.872385380116959	0.868158479532164	0.899853216374269	1	0.917241520467836	1	1	0.809541520467836	0.637964912280702	0.464350877192982	0.665356140350877	0.86198947368421	0.848798830409357	1	0.667150292397661	0.828193567251462	0.76463216374269	0.944216959064327	0.759654970760234	1	0.848423391812866	0.963986549707602	0.84619298245614	0.838419298245614	0.758171929824561	0.680272514619883	0.676045614035088	0.673952046783626	0.702097660818713	0.801838011695906	1	0.701713450292398	0.81369298245614	0.811350292397661	0.838834502923977	0.702097660818713	0.912848538011696	0.789166081871345	0.789166081871345	0.640443859649123	0.934627485380117	0.820901169590643	0.894564912280702	0.807860233918129	0.857576608187134	0.652559064327485	0.714038596491228	0	0.824271929824561	0.784967251461988	0.605545614035088	0.713636257309942	0.461387719298246	0.961866081871345	0.483202339181287	0.492413450292398	0.968371929824561	0.929929239766082	0.700152046783626	0.744437426900585	0.851719883040936	0.81369298245614	0.81369298245614	1	1	1	0.971488888888889	1	0.920844444444444	1	0.848818713450292	1	1	0.965229824561403	0.848798830409357	0.901688304093567	1	0.971488888888889	0.951271929824561	0.747430409356725	0.962259649122807	0.969961988304094	0.670423976608187	0.932422807017544	0.971494152046784	0.673586549707602	0.971488888888889	0.77120701754386	0.79778947368421	0.84388947368421	1	0.81369298245614	0.81369298245614	0.971488888888889	1	1	0.832910526315789	1	0.971488888888889	0.702097660818713	0.702097660818713	0.971673099415205	0.702097660818713	1	1	0.702097660818713	0.96118947368421	1	1	1	0.971208771929825	0.699381286549708	0.971488888888889	0.971488888888889	0.97123567251462	0.817735087719298	0.990416374269006	0.971488888888889	0.951261988304094	0.67286783625731	0.742956725146199	0.81369298245614	0.81369298245614	0.81369298245614	1	0.848798830409357	0.673586549707602	0.673612280701754	0.672566081871345
SRR14567210	0.932258479532164	0.953587719298246	0.953587719298246	0.953587719298246	0.953587719298246	0.930195906432749	0.953587719298246	0.953637426900585	0.853595906432749	0.877742105263158	0.855838596491228	0.856988888888889	0.84225730994152	0.974486549707602	1	1	0.953587719298246	1	0.917951461988304	0.42586432748538	0.789622222222222	0.77866432748538	0.896101754385965	0.505685380116959	1	1	0.471471929824561	0.905577192982456	0.985688888888889	0.584133918128655	1	0.46635730994152	0.982163157894737	0.947420467836257	0.984775438596491	1	1	1	1	1	1	0.953587719298246	0.999887719298246	0.953587719298246	0.662369005847953	1	1	1	0.633835087719298	0.670245614035088	0.763620467836257	0.971059649122807	0.942209941520468	0.990211695906433	0.771368421052632	0.888067251461988	0.838935087719298	0.83865730994152	0.824271929824561	0	0.562343274853801	0.742170760233918	0.994950877192982	0.618050877192982	0.990548538011696	0.814201754385965	0.907908187134503	1	0.93121052631579	0.998190058479532	0.882918128654971	1	1	1	1	1	0.953587719298246	0.95366432748538	0.953587719298246	0.874319298245614	0.953587719298246	0.691290058479532	0.953587719298246	0.953587719298246	0.949162573099415	0.457316374269006	0.854450877192982	0.953587719298246	0.953587719298246	0.933370760233918	0.784191228070175	0.969380701754386	0.95206081871345	0.950332748538012	0.891753216374269	0.953587719298246	0.971405263157895	0.994253801169591	1	0.891849707602339	0.499319298245614	0.953587719298246	1	1	0.997220467836257	0.932259649122807	0.885846198830409	1	1	1	1	1	1	1	1	1	1	0.929877192982456	0.953587719298246	0.953587719298246	0.953587719298246	0.999383625730994	1	1	0.998436257309941	0.998932748538012	0.998878362573099	0.981693567251462	0.994733918128655	0.966356725146199	1	0.953598830409357	1	1	1	1	0.501323976608187	1	1	1
